4780
348	有名	3
88	有四人	13
1279	有四到	2
374	有害	76
554	有待	2
2443	有效	2
92	有效证件	8
2445	有数	2
1045	有时候	2
4081	有期徒刑	6
2331	有权	2
2328	有材	3
2315	有查	9
2510	有毒	2
875	有毒气体	9
5279	有没有	40
1543	有点	11
1466	有特	8
1857	有种	2
1782	有管	3
1983	有缘	2
1166	有罗威	9
3898	有话	2
3184	有钱	2
445	有钱赚	2
2444	有限公司	24
532	朋友	545
3680	朋友圈	48
4252	朋友家	2
2309	服从	2
1770	服务	3
2958	服务员	2
696	服用	2
5014	服装	2
1224	朗恒乡	2
5392	朝阳市	5
2658	朝鲜	2
5516	期待	4
2479	期间	8
4919	木子	5
3394	木有	2
3387	木木	3
2520	未成年	3
2938	未来	33
2915	未查	2
3583	未知	4
4080	本事	3
1823	本人	61
1839	本周一	2
5125	本是	5
5167	本月	2
5182	本来	5
98	本溪市	5
1610	朱庄	3
460	朱火	2
981	朵朵	3
1227	机会	2
110	机关	3
186	机场	20
2373	机智	2
4438	机电	2
1928	杀人	16
3757	杀人者	2
2503	杀到	2
2799	杀害	24
278	杀掉	19
660	杀死	5
2545	杂志社	10
4917	权利	8
516	杆菌	11
4622	李亮	2
5494	李其飞	13
2124	李哲炜	2
1596	李媛熙	2
5550	李家	5
5328	李庄	2
5347	李强	2
4565	李彬强	2
3057	李志刚	5
2918	李李	2
3437	李牛村	2
1612	李芊	2
2999	李西红	4
2325	材料	11
2925	村口	2
3359	村大	3
5575	村民	14
157	村里	5
4916	条件	2
565	条形码	2
2533	条虫	2
5459	来临	2
4577	来到	8
1347	来得及	2
3622	来查	5
4060	来源	2
5580	来源于	10
3000	来看	7
3527	来稿	5
2300	来自	24
2783	来说	11
2474	杨志勇	2
5130	杨梅	3
2409	杨澜	5
4709	杨省	9
1611	杨雷雷	26
1129	杭州	24
5509	板块	3
24	极品	4
610	极大	8
2962	极限	2
2107	构成	3
5249	林州市	10
5548	林廓	5
982	果冻	2
759	果园	3
1501	果断	4
1414	果果	2
2650	果粒	3
2447	枣庄	5
3973	枪击	2
3862	枪弹	2
4682	枪战	3
4796	枪支	2
4397	枪毙	2
5553	某些	3
4421	某地	5
3745	某某	6
3815	柚子	3
4405	柜子	2
2793	柠檬	7
246	查出	2
2537	查出来	10
4247	查证	2
3929	柳州	2
4365	柳林	2
4713	柳湖	2
1694	标准	3
3253	标准版	2
1908	栋楼	2
2595	栏杆	5
5140	树上	2
4042	树懒	22
2945	校园	13
1919	校训	2
1061	校车	6
109	校长	7
7	校霸	5
664	株洲	2
2153	样子	4
4634	核实	7
4494	核废料	23
4801	核心	3
3985	核武	3
5496	核潜艇	3
2995	核电站	13
1141	根据	31
1332	根本	10
3258	根本无法	3
1297	根红苗正	2
5164	格格	3
3616	桂林	3
1687	桃子	7
720	桃浦	5
4280	案件	4
4104	案犯	2
573	桦甸市	4
2919	梁山	2
5542	梁惹	2
5562	梁据	2
3096	梁死	6
202	梁永涛	53
4378	梅子	5
4255	梅林	2
5055	梦境	2
4972	梦子	10
3307	梦想	6
2996	梦梦	2
1775	梦舒	2
2664	梦里	2
2175	梦魇	2
2849	梨树	3
4068	检出	6
4811	检查	9
4539	检测	3
993	棉花	16
1243	棉袄	3
385	棒子	3
1712	森林	3
5148	棺材	6
1388	楼下	60
8	楼全	4
147	楼前	11
2263	楼房	16
1469	楼炸	2
3064	楼门	8
3243	楼顶	9
690	榴莲	2
2969	模式	4
154	横店	3
2852	横扫	3
5417	横空出世	2
4088	横穿马路	4
4966	樱桃	13
1209	樱花	3
3300	橘子	2
3318	橘家	2
564	橙子	4
4024	欢乐	3
4459	欢型媛	2
5185	欢愉	3
5624	欢欢	2
1186	欢迎	4
3036	欧气	2
1462	欧洲	3
2608	欧盟	2
4019	欧阳	6
1713	欺凌	2
5383	欺负	2
4818	欺骗	5
4559	歌入	2
284	歌如画	2
707	正义	19
764	正传	2
111	正厅级	2
415	正在	32
2567	正常人	2
74	正式	63
2568	正查	2
1673	正确	2
310	正科到	3
4194	正能	2
3212	正阳	2
3864	此书	6
3887	此事	9
3886	此人	19
2881	此女	10
3173	此帖	2
4984	此案	4
5011	此次	10
4748	此生	3
2977	此药查	2
1379	此虫	5
3605	步行	9
4740	步行街	9
5104	武太狼	2
1201	武术	2
747	武汉	28
5358	武汉市	13
2848	武胜县	2
5275	武警	29
2200	武警官兵	2
4170	死亡	366
4167	死人	6
4240	死伤	25
2956	死光	3
2987	死刑	2
3007	死去	9
3128	死因	3
735	死者	27
361	死者家属	5
5020	残害	2
5192	残忍	30
2940	残案	17
4101	残疾	22
1814	残肢	2
2535	残酷	3
4422	殴打	15
3914	段子	5
4050	段时间	2
934	殿堂	2
3916	母亲	48
4560	每个	16
4936	每天	13
5277	每年	2
5231	每当	3
3384	每日	2
2984	每次	5
3679	毒妇	2
4334	毒死	7
4533	毒气	2
5273	毒素	3
4815	毒蘑菇	2
3197	比如	3
5487	比成	33
796	比较	6
3628	毕业	3
4535	毕竟	6
1354	毕节	2
942	毛坪	2
5511	毛毛	3
1004	毫无	5
4969	毽客	2
389	民主	4
1244	民主自由	2
2653	民众	18
1098	民心	2
1753	民愤	3
1535	民族	5
2260	民族主义	6
2298	民生	3
1879	民航局	2
2211	民警	6
3309	气体	76
3547	气化	6
4348	气愤	7
3353	气球	2
684	气象	3
3595	氯碱	12
847	水墨	2
218	水库	40
2663	水性	39
1372	水晶	2
2675	水果	2
4495	水果刀	9
2482	水泥	2
1901	水煮	5
1236	水瓶	2
3403	水瓶座	3
3299	水里	37
2892	水鬼	37
4617	永不	2
5041	永吉	2
3604	永吉县	2
4610	永寿县	4
1841	永恒	3
3019	永旺	6
1826	永远	14
743	求助	5
3269	求证	12
3423	求转	226
2239	汉子	7
2221	汉寿	9
4426	汉川市	5
4394	汕头	4
2742	汕头市	2
4653	江城	2
3726	江城区	2
4487	江宁	2
3645	江水	2
3682	江津	2
2701	江苏	53
412	江苏省	220
2468	江西	27
3160	江西省	9
5102	污染	3
4585	污染环境	2
3614	汤臣	5
4715	汨罗江	2
1126	汪全	4
4186	汪雄	237
5478	汶川	5
2284	汹涌	2
4842	汽车	6
2433	沁恒	2
464	沃尔玛	21
4402	沃尔马	2
2888	沈北	9
250	沈阳	21
4189	沈阳市	4
4850	沉寂已久	2
426	沉默	4
629	沒拨	2
1796	沙子	5
1377	沙河	5
4273	沛县	2
801	沟帮子	8
676	没事	4
673	没人	3
1325	没人管	4
5218	没剩	2
3115	没卖星	3
951	没命	2
1029	没回	2
256	没想到	3
3750	没拔	5
1699	没有	338
3214	没见	5
3749	没错	3
4579	沧州	2
987	沧州市	3
4374	沪宁	4
2096	沫洛泪	2
4287	河北	12
149	河北区	9
4756	河北省	34
2878	河南	61
4967	河南人	3
3226	河南省	104
4719	河堤	2
4224	河池	3
2719	河边	3
4411	油炸	4
5128	油罐	2
5136	治疗	7
4140	治疗师	2
5196	泄漏	2
4254	泉城	2
2972	法制	4
693	法国	3
121	法官	4
291	法律	7
1231	法律法规	3
2383	法治	3
3509	法院	10
4203	泡沫	2
4188	泡泡	4
2715	泡泡糖	2
3426	注册	4
3169	注定	2
5541	注意	511
4918	注意安全	21
3157	泪泪	12
4148	泪泪泪	3
5170	泪流满面	3
4020	泪点	2
5476	泰国	21
4982	泰安	2
2973	泰安市	2
5216	泰山	2
1648	泰达	8
1922	泸县	24
1633	泸州	36
5239	泸州市	19
5075	洗出	2
2889	洗成	2
3778	洗脑	2
1202	洛阳	4
1457	洛阳市	19
1183	洛龙区	12
1521	津南	3
2733	津市	2
2994	津市市	2
3650	津滨	4
4073	洪伟	2
3748	洪水	8
4435	洪灾	2
4711	活人	3
3379	活动	18
5188	活口	4
3232	活活	32
5604	活生生	4
3653	活着	16
1765	活跃	3
5422	派出所	41
5263	流传	4
3365	流氓	2
3735	流泪	15
3798	流浪	5
2963	流窜	3
1786	流通	2
1816	流量	2
3982	测定	3
156	济南	23
3879	济宁	8
4361	济宁市	4
5378	浑身	14
4856	浙江	95
4901	浙江省	4
3408	浦东	2
3200	浦东新区	2
4556	浩妈	24
2259	浪费	2
4181	浮云	2
5412	海关	8
4113	海军南海舰队	3
5329	海南	14
5300	海口	3
5589	海啸	2
5485	海城	34
5044	海外	4
3265	海拔	31
3017	海棠	2
3176	海波	3
3148	海洋	2
1449	海港	4
3110	海湾	2
3966	海狮	2
2755	海產品	2
352	消全	2
2458	消息	94
4064	消费	2
2894	消防	46
2166	消防人员	18
885	消防员	35
105	消防大队	12
3205	消防官兵	33
2131	消防支队	2
3504	消防车	13
3818	消防队	3
3255	消防队员	11
339	涉及	2
719	涵涵	2
1165	涿州	2
672	淄博	2
3490	淋湿	3
5292	淘宝	3
3517	淘气	2
2355	淡定	3
5402	淮南市	3
4674	淮安市	2
2502	淮海战役	4
4993	深切体会	2
2706	深圳	36
3040	深圳市	4
2226	深夜	16
2368	深度	6
247	深渊	2
1118	深爱	2
3760	淹没	2
4562	添加	2
2061	添加剂	190
3811	清出	2
5424	清华	6
4011	清华北大	7
4191	清奇	2
4360	清新	2
4857	清楚	6
4663	清清	2
359	清远	2
979	清醒	3
1366	清风	4
447	渐远	2
5017	渠道	3
3180	温圳镇	3
3325	温州	8
4997	温暖	6
4958	温柔	4
5437	温江	2
657	温馨	9
4986	港务	5
4038	港务局	9
4921	港口	2
266	港文罗	2
3445	港湾	2
3482	游戏	2
2880	游泳	42
1614	游行	4
5015	渺小	3
2941	湖中	2
4110	湖北	16
5283	湖北省	19
4116	湖南	36
2992	湖南省	13
3640	湖州	6
3352	湘乡	2
1653	湘府	2
1749	湘雅医院	2
1998	湛江	2
3713	溃烂	15
11	源果	13
5311	溶性	2
2333	滑梯	3
2546	滕州市	2
298	滚滚	2
4888	满地	3
4900	满城	2
4322	满天	70
2460	满满的	2
1976	满银	2
3525	滨海	20
4089	滨海新区	11
3123	漂亮	3
4357	漏水	13
653	演习	14
891	演员	9
854	演唱会	2
1483	演戏	2
471	漯河	2
4455	漯河市	2
0	漳州	3
3669	潜水	4
2074	潜逃	2
50	潮阳	4
1488	潸然泪下	5
512	澄清	2
2930	澎湃	3
4523	澳大利亚	2
4609	澳洲	23
553	激化	4
1497	激素	2
3631	激起	3
710	瀏蕓	2
5610	灌云	2
4763	火传	2
5047	火光	2
4938	火化	3
2688	火场	2
404	火拼	2
3495	火海	2
1040	火火	2
2605	火火火	2
3710	火灾	18
3907	火箭	5
2282	火速	2
2931	灭火	5
312	灰色	3
5482	灵魂	3
917	灾难	6
3589	炫耀	2
61	炫酷	2
948	炮灰	2
839	炸弹	4
2047	炸成	2
1829	炸断	68
1729	炸死	26
3339	炸鸡腿	6
89	点中	2
1311	点分	19
1005	点多	5
2841	点点	2
2990	点赞	16
3246	烈酒	2
5584	烟丝	2
4382	烟台	4
2279	烟草	4
4387	烦恼	2
5189	烧烤	5
809	烧钱	2
35	热传	2
2836	热点	3
2176	热线	7
4014	热门	13
215	热门话题	2
4017	热闻	3
1513	焦作	2
4835	焦化厂	2
1794	焦点访谈	4
3464	然后	44
4707	然然	2
1147	然而	3
2649	煤气	2
5	煤气管道	2
1532	煤球	5
1436	煤矿	5
3015	照样	2
1013	照片	6
2254	照顾	12
2023	煮饭	3
1177	煽情	3
5630	熄火	2
322	熊猫	3
4395	熟悉	2
279	燃烧	5
320	燃燃	2
3591	燕子	3
1557	燕窝	2
2098	爆出	3
2005	爆发	5
1181	爆料	30
254	爆棚	2
643	爆炸	305
3736	爆炸事件	15
4305	爆炸案	5
1041	爆炸点	3
287	爆破	2
530	爱丽丝	3
2118	爱人	2
2491	爱国	3
2808	爱心	34
54	爱恋	3
83	爱情	5
179	爱护	5
334	爱是	2
4694	爱读	2
2018	父亲	27
399	父母	21
3145	父母双亡	34
3149	爷孙	4
1360	爷爷	3
135	爷爷奶奶	3
1809	爸妈	29
119	爸爸	628
4791	爸爸妈妈	79
4803	爹娘	6
1464	爽查	2
2099	爽歪查	8
1567	爽歪歪	194
4957	片卜惰	2
99	版匹诺	3
4018	牌照	14
1961	牛全	2
1577	牛奶	195
2407	牛羊肉	2
5549	牛肉	7
2086	物品	3
997	物流	9
5222	物质	2
5221	物资	15
5374	特别	43
4965	特大	19
655	特大事故	5
1539	特警	13
2699	特钢	2
730	牺牲	49
1212	犬们	2
3719	犯案	2
1096	犯罪	5
467	犯罪团伙	2
954	状元	22
1600	状态	6
4874	狂妄	4
3957	狂热	6
2163	狂风	2
3304	狍子	2
2095	狗官	2
267	狗狗	9
5107	狗肉	28
4727	独来独往	2
2828	独立	2
3237	猎奇	2
908	猖狂	7
1010	猛增	2
4544	猜测	2
115	猪肉	13
1319	猫族	3
1214	献出	11
3489	猴子	27
3280	玉林	8
2430	玉林市	2
2910	玉溪	2
1943	玉米地	7
4879	王丽冉	5
3334	王仁广	2
2627	王子	6
2998	王安寧	2
2614	王宝	3
1101	王宝强	8
2604	王家	2
665	王小龙	2
2845	王庄	3
1373	王文涛	2
972	王晓燕	5
598	王法	3
1151	王管	2
432	王老吉	6
2631	王老板	2
5613	王鹤	165
4809	玛莎	2
344	玩意	3
622	玩死	4
4837	玫瑰	29
5000	环境	7
260	环球	48
4432	环球时报	3
1599	环路	2
5008	现代	3
4848	现全	2
4844	现关	22
4783	现只	12
4598	现在	325
4595	现场	94
4502	现大	6
4437	现实	12
3588	现已	2
4030	现时	75
3902	现有	5
2271	现象	2
1077	现金	62
3252	玲玲	5
3663	玻璃	3
1128	珍惜	7
2773	珍珍	2
443	班车	3
4429	理想	5
4996	理由	3
611	理解	4
434	理财	3
3166	琪琪	3
1339	琵琶	2
3003	琼华	2
5502	琼海	2
3974	瑞昌	2
3687	瑞氏	6
3662	瑞海	15
4950	瓜子	3
205	瓣子	2
4619	瓮安县	2
3358	甘孜藏族自治州	7
4664	甘肃	10
4973	甘肃省	6
4978	甚至	5
4638	甜甜	3
4408	甜美	2
1190	甜蜜	2
970	生产	4
584	生命	43
1845	生命危险	13
2750	生日	9
3761	生日卡	2
2296	生死	3
2179	生殖器官	9
2392	生活	84
395	生活圈	2
2009	生病	2
3863	生还	3
1439	生还者	2
3827	用小床	3
1023	用户	111
1016	用手	2
826	用枪	2
4075	用水	2
4173	用火查	2
5406	用过	2
2377	田因	37
1690	田安军	2
2727	田庄	2
181	田林	2
4699	由于	4
5401	甲醛	3
5203	申纪兰	2
886	申请	6
4620	电信	3
5186	电动	2
5013	电商	2
5469	电子	2
5296	电影	8
3515	电棒	2
3279	电源	2
1035	电视	9
5205	电视剧	2
5286	电视台	13
5470	电视新闻	138
5538	电视电话会议	6
1974	电话	41
2690	男人	324
1547	男全	18
1856	男士	2
1934	男女	6
5112	男女性	3
4327	男女生	126
1835	男子	59
1830	男孩	15
822	男性	2
3306	男朋友	3
353	男生	2
523	男神	3
5323	画画	2
1162	画面	2
3139	畅销	2
5397	留恋	5
5455	留意	2
5608	畜牲	2
5289	畜生	5
4862	番茄	3
4762	畸形儿	2
1398	疑似	9
4109	疑因	3
4755	疯传	6
5293	疯子	7
3068	疯查	5
3600	疯狂	9
3561	疾病	2
2711	病人	4
1130	病毒	162
57	病猪	10
2133	痛哭	2
2639	痛心	4
1234	痛恨	2
4465	痛苦	5
3388	瘦身	3
1299	登封	2
5423	登封市	8
2677	登记	2
620	白云	2
1144	白天	2
1140	白头	2
1962	白娅倩	44
1315	白沟	5
2371	白白	2
2301	白眼	2
4758	白羊	2
2923	白色	2
3108	白蛾	3
1730	白血病	177
4558	白银市	2
382	百事通	3
3228	百分之	2
1579	百姓	18
1542	百度	3
1309	百思	2
190	百科	4
4954	百货	2
1759	的话	7
2201	皮卡	3
4614	皮卡丘	2
4353	皮肤	3
2225	盆友圈	3
1039	盐城	6
4766	盐城市	9
925	监全	10
1792	监护室	12
1742	监控	939
1559	监查	2
3609	监督局	4
2011	盘口	2
1524	盘山	4
4728	盘锦	34
3741	盘锦市	4
4662	盛世	2
4628	盛传	2
5590	盛大	4
3814	目击者	2
51	目前	24
1213	目前为止	9
2776	目测	2
572	盲目	2
2786	直击	3
5077	直到	10
557	直接	74
507	直播	8
5554	直线	77
5081	直通车	5
5306	相互	7
4733	相亲相爱	2
5367	相伴	2
5364	相似	6
5333	相信	31
4520	相偎	2
4563	相关	11
4660	相当	15
4863	相撞	6
3079	相爱	2
1700	相遇	2
1944	省上	2
4554	省政府	2
921	省立医院	2
4948	省长	2
3460	看不下去	2
4473	看不到	10
2596	看不起	2
3043	看不过去	2
17	看似	2
1318	看全	11
1285	看到	182
966	看好	386
741	看待	2
745	看得	5
1760	看来	10
2528	看看	32
2514	看着	10
2215	看紧	2
3144	看见	271
2893	看过	6
1222	真事	9
1460	真人真事	6
1300	真伪	2
132	真假	12
2417	真实	54
3516	真实情况	6
607	真心	9
2339	真是	35
5587	真是假	5
5268	真是太	2
2387	真有	3
2585	真正	35
3062	真牛	2
1696	真理	4
1576	真的	119
2344	真的假	5
1587	真相	78
3965	真诚	2
3963	真话	4
32	眼中	4
1495	眼泪	7
2572	眼看	4
2580	眼睛	6
5183	着急	2
4476	着火	7
5356	睡着	2
1902	睡觉	4
1964	瞄准	2
2202	瞬间	7
1225	矛盾	5
2784	知全	2
4930	知名	5
3066	知情	12
1916	知情权	2
3395	知情者	33
2970	知晓	2
3028	知查	3
5428	知足	2
2316	知道	180
4355	石块	2
3347	石家庄	6
5382	石桥镇	2
2130	石永文	2
3976	石油	2
2975	石渠县	8
5285	码头	13
5122	砍死	2
1637	研究	3
1536	研究生	3
4491	砖头	2
2904	破坏	4
1341	破解	3
1090	破车	9
4645	砸毁	5
625	砸车	3
3470	硕士	8
4431	硬是	22
2868	确保	5
3729	确定	79
3730	确实	2
197	确认	10
3984	碧桂园	18
798	碧水	2
919	磐石市	2
3439	磕碰	2
1014	示威	2
3038	示威游行	3
3465	示范	9
4376	礼县	2
2206	礼花	3
5238	社会	57
4704	社区	6
819	祁东	2
3922	祈祷	2
3908	祈福	14
2698	祖国	18
3884	祛痘	2
5143	祝福	5
1618	祝贺	2
1846	神奇	3
5230	神爱世人	3
591	神經	2
651	神经	4
4702	神马	2
2507	票房	4
5447	祭祀	2
4823	祸害	2
3972	禁区	2
3782	禁忌	2
4317	禁止	6
1317	福尔马林	2
3647	福岛	2
3671	福州	2
3544	福建	57
834	福建省	5
4782	离婚	3
3877	离开	12
2275	秀丽	2
2400	私人	3
1100	私房	2
5416	私自	2
2360	秋冬	6
2498	秋千	2
2754	秋天	3
1292	秋秋	2
5614	科学家	4
2396	科技	3
5114	秒钟	2
5361	秦俑侠	2
3813	秦皇岛市	5
4126	积攒	2
3723	积水	2
912	移民	3
5105	移走	2
3151	程度	17
2812	税制	4
4172	稳压器	2
603	稳定	2
761	究竟	6
1927	空军	17
2000	空城	2
1008	空气	3
4876	空间	13
4077	穿着	3
1450	穿越	2
29	突发	8
1500	突然	9
3005	突遇	4
3431	窒息	3
5563	窗户	22
3467	窗玻璃	9
2041	立交桥	9
2937	立刻	2
5133	立即	30
2965	立文	2
3531	立案	48
2292	竞争对手	2
5138	竟是	3
4412	竟然	55
3747	童心	2
164	童装	3
1261	童鞋	4
817	端午节	2
3578	竹园村	2
2556	竹林	2
1242	笑全	4
974	笑容	18
889	笨笨	2
26	第一	44
4434	第一件	2
5080	第一天	5
3240	第一批	8
2942	第一次	9
25	第七	2
150	第三	18
1938	第三批	2
3	第二	8
3340	第二天	3
4931	第二批	2
5341	第二次	7
20	第五	2
1067	第四	7
2623	等到	6
2467	等待	16
5224	等等	12
3644	答应	9
5171	签字	3
494	简单	11
4304	简爱	2
4433	简直	7
203	简阳	2
718	算作	3
840	管家	3
2709	管理	6
2747	管理员	3
2252	管管	2
1424	管跑	3
5612	箱子	2
2362	箱里	2
2879	篮球	2
4567	米制	2
3247	米粒	4
3260	米糊	2
3338	米线	4
4760	类似	8
2725	类食品	2
2487	粉丝	8
4100	粉红色	2
2554	粉馆	2
4507	粒奶	12
3934	粗盐	8
4751	粮食	33
198	精品	3
697	精彩	5
2726	精液	2
1851	精神	4
3351	精神病	2
2084	精美	2
2897	精选	3
1359	糊弄	2
2721	系统	40
4354	素质	2
3479	紧急	23
477	紧急通知	399
1159	紫荆	2
1145	紫菜	22
315	繁峙县	2
4797	纠纷	27
675	纠结	3
5622	红十字会	10
1153	红塔山	2
3409	红姐	3
3267	红尘	3
5074	红星	6
5056	红果	2
766	红河州	3
4456	红灯	33
1011	红色	2
3508	红蜻蜓	2
116	红霞	32
5100	纤维	2
2521	纳入	8
3133	纳文屯	2
2273	纳税人	3
1357	纷纷	6
874	纽崔莱	40
1805	线板	3
2266	线索	729
1022	组合	4
1454	组成	2
2753	组织	14
1836	细浪	2
2600	终为	2
5135	终于	11
2606	终老	2
4424	绍兴	2
5458	经典	7
5337	经历	3
5121	经常	3
2717	经幡	2
3193	经济	4
237	经纪人	4
2056	经营	2
1645	经过	5
2113	结伴同行	2
5461	结婚	10
1818	结束	5
3121	结果	103
2269	绕道	2
2676	绝不	2
3312	绝对	18
5127	绝无	2
5201	绝望	2
4242	绝版	2
612	统计	5
455	继续	14
2380	维护	3
1810	维维	2
3443	绵阳	3
3960	综合症	6
3186	综艺	2
4752	绿卡	5
2737	绿色	2
900	缅怀	2
331	缓刑	6
1207	编制	3
193	编辑	3
4025	缘己	2
4675	缘浅	2
5030	缘由	4
172	缚鸡之力	2
3698	缩短	2
4350	缺失	2
3414	网上	20
245	网传	5
1107	网友	79
1353	网名	2
3695	网微博	2
1697	网民	2
2542	网爆	2
2326	网络	13
2946	网警	2
4949	罗湖区	2
2961	罗罗	3
1079	罚款	3
5607	羊城晚报	2
5262	羊羊	3
2169	美丽	16
2188	美人	2
133	美名	5
1923	美味	2
1842	美国	63
1763	美國	2
4499	美女	10
1701	美妙	2
1597	美容	3
2459	美少女	3
2123	美少年	2
851	美汁	14
3104	美汁源	2
173	美系	2
4839	美系辆	2
5079	美貌	4
4629	美韓	2
4621	美韩	6
4584	美食	9
138	群众	35
1331	群发	12
904	群多	8
1874	群架	6
4085	群里	25
4231	翅子	2
243	翅膀	3
3401	翩翩	2
4489	翻滚	2
5165	翻纸	2
43	翻译	2
3225	老乡	2
3211	老于	3
3217	老人	166
3305	老先生	6
3889	老公	4
3890	老兵	45
4263	老太	3
2158	老太太	26
4269	老头	2
4106	老婆	3
4143	老家	8
3930	老师	47
4338	老板	61
4318	老查	3
5139	老爸	11
5184	老猫	2
5152	老王	2
4368	老百姓	25
28	老虎	2
5524	老顽童	2
1131	老鼠	3
3501	老鼠药	17
4007	考上	2
4028	考了	2
3127	考分	5
3135	考到	2
3025	考场	45
5208	考拉	2
4451	考点	79
4325	考生	17
804	考虑	2
1390	考试	5
1376	而且	12
1389	而亡	2
580	而已	6
2462	而是	9
2424	而来	2
2451	而查	2
2905	耗子	2
4773	耗着	2
430	耳光	9
1034	耽误	29
1548	聊城	6
3536	职业	6
3557	职再	2
4415	联合	12
3119	联合国	3
3848	联想	2
2917	联盟	3
3330	联系	136
2796	联系人	10
2979	联系电话	32
1756	联通	2
5200	聚集	8
1886	聪明	3
151	肇事	2
916	肉丝	2
2680	肉松	20
2145	肉毒	11
3292	肚子	29
901	肝癌	38
1551	股市	2
206	股票	4
4836	肥皂	2
1111	肮脏	5
349	肯定	24
1832	肯德基	6
253	肾脏	5
2012	背上	3
2136	背包	2
2708	背心	2
217	背景	2
5481	胖子	5
1754	胖胖	2
1303	胜利	2
3130	胡云田	6
5147	胡子	2
2539	胡集	2
1831	胳膊	2
1453	胶带	4
627	胶状	2
1217	胸部	6
2232	能够	14
550	能查	3
5394	能量	9
2621	脆弱	5
4591	脊梁	3
5123	脑子	4
1518	脚下	4
5005	脱离	12
3657	腐败	6
2603	自全	3
2144	自家	11
1032	自导自演	2
2453	自己	132
558	自杀	10
582	自查	2
1221	自治州	3
299	自淫	2
1142	自然	4
1320	自由	2
825	自称	3
4478	自行车	2
4333	自身	2
1655	至于	2
1662	至今	51
2463	至少	13
3608	致敬	10
4244	致死	15
5591	致死案	5
2985	致癌	3
4041	致癌物	2
3936	致癌物质	2
1123	舅舅	21
1631	舆论	7
896	舒服	2
143	舞台	2
662	舞帝	2
3072	舟山市	2
4497	航班	7
4228	航空母舰	11
3943	船山区	2
2475	良心	8
1385	良知	14
857	艰难	11
3786	艺术	2
1047	艾丝	2
1930	艾特	2
3428	节日	2
2231	芒果	15
5207	芜湖	3
3805	芜湖市	2
2822	花儿	3
2555	花园	781
397	花朵	2
159	花江	10
4738	花落	2
5199	花香	2
5632	芳芳	2
5021	苏北	2
5071	苏州	213
1715	若大嘴	2
3429	苦命	2
5106	苦海	2
775	苦行	2
824	苦读	2
5024	英勇	4
5204	英国	2
4517	英子	2
754	英才	2
2427	英雄	10
2174	苹果	4
1019	茂县	7
5110	茂名市	2
2045	范华培	2
524	范围	15
2366	范桥	2
152	茄子	2
4667	茉莉	2
1834	茶馆	5
4615	草堂	2
3919	草根	2
4107	草民	2
4458	草菅人命	2
1991	草鱼	4
4798	荒谬	2
2652	荟萃	3
4486	荣获	3
1544	药品监督管理局	5
4076	荷塘	2
4377	荷花	2
2513	莆田	21
1898	莆田市	3
1562	莎莎	2
5039	莒南县	2
3678	莫大	2
2240	莲塘	2
4324	莹莹	2
4083	菌类	2
957	菏泽市	2
3909	菜品	9
2495	菠萝	11
3067	菩提	2
1540	菩萨	2
4934	菲比	8
283	萌宠	2
3958	萌萌	5
3689	萝莉	3
2768	营口	36
1156	营口市	4
5427	营销	6
4157	萨德	15
5334	落入	12
4915	落后面貌	9
3051	落水	3
2817	落难	2
4257	董事	2
3261	董事长	11
2285	葫芦岛	4
2700	葫芦岛市	5
863	蒋村	2
2323	蒙在鼓里	2
208	蓉蓉	2
3136	蓝天	4
1277	蓝色	5
1251	蓝莓	2
3181	蔷薇	3
3986	薄其芳	25
4768	薄弱	2
251	薛之谦	3
4926	薛岗村	2
1838	藍色翼	2
318	蘑菇	11
3048	蘭鑫足	2
4021	虎口	13
4987	虐待	4
3274	虐杀	3
4087	虐狗	10
85	虚伪	2
1356	虚假	4
1959	虚报	3
5625	虹口	2
3641	虹口区	2
3052	虹桥	17
2304	虽未	2
1477	虽然	10
3928	虽说	3
3209	蚊子	2
5324	蚌埠市	12
3229	蛋挞	2
3878	蛋糕	7
944	蛋糕店	2
2010	蛋蛋	2
1819	蛮横	3
1002	蜗牛	5
78	蜜蜡	3
4211	蜡烛	35
1619	蝴蝶	3
4597	螃蟹	2
1799	血性	29
1421	血案	5
1652	血流	9
3895	行为	8
3892	行乞	2
3348	行动	3
1132	行者	2
160	行驶	3
5393	行驶路线	5
1870	街上	182
2367	街全	4
2746	街头	2
5098	街道	5
2199	衡阳	3
5257	衡阳市	3
3643	衣服	54
3165	衣物	3
2968	衣着	2
715	补助	20
4237	补助金	2
3248	补课	2
5089	表哥	2
4166	表示	9
362	袋装	3
505	被删	3
506	被判	2
2641	被扣	3
2588	被捕	31
3826	被迫	11
2856	裁决	3
3970	装做	2
5092	装尸袋	4
4895	装满	2
725	装饰	3
3164	裤子	10
3313	襄汾	20
1531	襄汾县	16
2160	襄阳	3
3357	西丰	16
3369	西乡	19
3753	西关	7
2276	西区	10
3840	西南	16
5621	西宁市	2
4176	西安	24
3913	西安交大	10
3603	西安市	5
3969	西峰	2
4400	西昌	2
4737	西湖	3
4983	西瓜	6
3574	西红柿	2
22	西藏	6
4741	西藏阿里地区	31
574	西西	2
370	西路	6
924	西部	16
717	西门	2
3083	西门町	2
832	西青	3
1869	要不是	3
4924	要不然	2
1607	要建	3
1235	要是	5
758	要死	2
962	要求	31
491	要点	2
3683	視頻	2
2217	见不得人	2
5340	见到	6
2774	见雪	2
2075	观察	2
4010	规则	14
5229	规定	3
162	视屏	2
1459	视线	5
3462	视野	3
